"date","avg_price","city","name","daily_av"
"2021-12-28",207.561481555533,"madrid",NA,11.56
"2021-12-29",208.015145456363,"madrid",NA,8.65
"2021-12-30",210.771018694392,"madrid",NA,7.15
"2021-12-31",216.342897130861,"madrid","New Year's Eve",7.06
"2022-01-01",263.743926821953,"madrid",NA,6.71
"2022-01-02",257.544186743977,"madrid",NA,6.02
"2022-01-03",256.422873138059,"madrid",NA,6.77
"2022-01-04",255.988903329001,"madrid",NA,6.26
"2022-01-05",255.682795161452,"madrid",NA,6.25
"2022-01-06",255.608517444767,"madrid",NA,2.94
"2022-01-07",257.752674197741,"madrid",NA,3.56
"2022-01-08",257.802009397181,"madrid",NA,1.54
"2022-01-09",255.600969709087,"madrid",NA,6.62
"2022-01-10",254.73278016595,"madrid",NA,10.08
"2022-01-11",254.980355893232,"madrid",NA,9.5
"2022-01-12",255.081025692292,"madrid",NA,5.29
"2022-01-13",255.655653304009,"madrid",NA,2.31
"2022-01-14",257.663301009697,"madrid",NA,1.54
"2022-01-15",257.798810356893,"madrid",NA,1.46
"2022-01-16",255.383684894532,"madrid",NA,1.47
"2022-01-17",255.145056483055,"madrid",NA,2.31
"2022-01-18",255.146905928222,"madrid",NA,2.5
"2022-01-19",255.170248925322,"madrid",NA,2.79
"2022-01-20",255.323203039088,"madrid",NA,4.17
"2022-01-21",258.197040887734,"madrid",NA,3.21
"2022-01-22",258.312956113166,"madrid",NA,2.63
"2022-01-23",255.775867239828,"madrid",NA,3.42
"2022-01-24",255.695241427572,"madrid",NA,5.29
"2022-01-25",255.662851144657,"madrid",NA,6.46
"2022-01-26",255.308157552734,"madrid",NA,3.5
"2022-01-27",255.434269719084,"madrid",NA,4.52
"2022-01-28",258.455463360992,"madrid",NA,4.44
"2022-01-29",258.653853843847,"madrid",NA,4.67
"2022-01-30",255.481705488353,"madrid",NA,4.9
"2022-01-31",255.269719084275,"madrid",NA,6.08
"2022-02-01",256.084574627612,"madrid",NA,10.69
"2022-02-02",255.376587023893,"madrid",NA,8.77
"2022-02-03",255.629811056683,"madrid",NA,7.42
"2022-02-04",257.920673797861,"madrid",NA,8.15
"2022-02-05",258.096770968709,"madrid",NA,9.04
"2022-02-06",254.992802159352,"madrid",NA,6.19
"2022-02-07",254.425972208337,"madrid",NA,7.08
"2022-02-08",254.416075177447,"madrid",NA,8.46
"2022-02-09",254.854093771868,"madrid",NA,6.77
"2022-02-10",254.65500349895,"madrid",NA,7.02
"2022-02-11",258.189693092072,"madrid",NA,8.31
"2022-02-12",258.411126662001,"madrid",NA,8.92
"2022-02-13",255.578726382085,"madrid",NA,8.79
"2022-02-14",255.507497750675,"madrid",NA,8.6
"2022-02-15",254.511246626012,"madrid",NA,6.19
"2022-02-16",254.598370488853,"madrid",NA,7.9
"2022-02-17",254.697490752774,"madrid",NA,8.33
"2022-02-18",258.157702689193,"madrid",NA,9.75
"2022-02-19",258.243177046886,"madrid",NA,9.5
"2022-02-20",254.61311606518,"madrid",NA,6.25
"2022-02-21",254.44421673498,"madrid",NA,9.06
"2022-02-22",254.391732480256,"madrid",NA,10.77
"2022-02-23",254.51499550135,"madrid",NA,9.08
"2022-02-24",254.614615615315,"madrid",NA,8.94
"2022-02-25",261.174697590723,"madrid",NA,8.58
"2022-02-26",261.282365290413,"madrid",NA,8.12
"2022-02-27",257.574827551734,"madrid",NA,9.48
"2022-02-28",257.353543936819,"madrid",NA,9.54
"2022-03-01",257.728481455563,"madrid",NA,10.17
"2022-03-02",258.318604418674,"madrid",NA,NA
"2022-03-03",262.118364490653,"madrid",NA,NA
"2022-03-04",266.019794061781,"madrid",NA,NA
"2022-03-05",267.159352194342,"madrid",NA,NA
"2022-03-06",264.482679330167,"madrid",NA,NA
"2022-03-07",280.928553004901,"madrid",NA,NA
"2022-03-08",253.13640076232,"madrid",NA,NA
"2022-03-09",436.888888888889,"madrid",NA,NA
"2022-03-10",436.888888888889,"madrid",NA,NA
"2022-03-11",442.518518518519,"madrid",NA,NA
"2021-03-07",131.272202011556,"madrid",NA,9.65
"2021-03-27",1148.4,"oslo",NA,3.5
"2021-03-29",1152.26725663717,"oslo",NA,6.5
"2021-03-30",1151.32672566372,"oslo",NA,10.59
"2021-03-31",1153.48545018829,"oslo",NA,4.42
"2021-04-01",1150.11855174624,"oslo","Maundy Thursday",3.69
"2021-04-02",1158.89603803487,"oslo","Good Friday",4.67
"2021-04-03",1159.30649762282,"oslo",NA,3.75
"2021-04-04",1146.1324881141,"oslo","Easter",4.35
"2021-04-05",1144.3648177496,"oslo","Easter Monday",1.19
"2021-04-06",1143.67702060222,"oslo",NA,2.87
"2021-04-07",1143.43898573693,"oslo",NA,2.91
"2021-04-08",1143.76957210777,"oslo",NA,1.27
"2021-04-09",1158.40475435816,"oslo",NA,3.85
"2021-04-10",1157.69255150555,"oslo",NA,2.85
"2021-04-11",1143.9676703645,"oslo",NA,1.88
"2021-04-12",1143.98320126783,"oslo",NA,0.33
"2021-04-13",1143.73122028526,"oslo",NA,1.88
"2021-04-14",1143.76069730586,"oslo",NA,2.77
"2021-04-15",1143.54516640254,"oslo",NA,5.33
"2021-04-16",1158.32678288431,"oslo",NA,5.65
"2021-04-17",1158.85705229794,"oslo",NA,7.44
"2021-04-18",1144.15309033281,"oslo",NA,7.85
"2021-04-19",1144.32424722662,"oslo",NA,8.4
"2021-04-20",1144.50522979398,"oslo",NA,8.52
"2021-04-21",1144.30427892235,"oslo",NA,5.06
"2021-04-22",1144.91125198098,"oslo",NA,4.85
"2021-04-23",1159.44057052298,"oslo",NA,4.04
"2021-04-24",1159.4440570523,"oslo",NA,3.04
"2021-04-25",1145.49920760697,"oslo",NA,2.98
"2021-04-26",1144.82884310618,"oslo",NA,3.74
"2021-04-27",1144.98668779715,"oslo",NA,3.55
"2021-04-28",1144.72995245642,"oslo",NA,3.69
"2021-04-29",1145.29920760697,"oslo",NA,5.09
"2021-04-30",1159.20348652932,"oslo",NA,5.08
"2021-05-01",1163.36101426307,"oslo","Labor Day",5
"2021-05-02",1147.91822503962,"oslo",NA,5.69
"2021-05-03",1147.67385103011,"oslo",NA,4.42
"2021-05-04",1147.89064976228,"oslo",NA,4.56
"2021-05-05",1152.14041204437,"oslo",NA,2.71
"2021-05-06",1148.45863708399,"oslo",NA,4.38
"2021-05-07",1163.10015847861,"oslo",NA,5.13
"2021-05-08",1163.80760697306,"oslo","Day of Liberation",6.46
"2021-05-09",1148.50522979398,"oslo",NA,5.04
"2021-05-10",1148.04881141046,"oslo",NA,7.85
"2021-05-11",1148.53185419968,"oslo",NA,9.4
"2021-05-12",1148.47923930269,"oslo",NA,8.83
"2021-05-13",1148.92488114105,"oslo","Feast of the Ascension of Jesus Christ",12.68
"2021-05-14",1163.73470681458,"oslo",NA,12.28
"2021-05-15",1164.48748019017,"oslo",NA,9.15
"2021-05-16",1152.48019017433,"oslo",NA,8.79
"2021-05-17",1173.39746434231,"oslo","Constitution Day",7.71
"2021-05-18",1150.11664025357,"oslo",NA,10.27
"2021-05-19",1149.11568938193,"oslo",NA,10.13
"2021-05-20",1149.46117274168,"oslo",NA,10.72
"2021-05-21",1163.43961965135,"oslo",NA,9.19
"2021-05-22",1164.29572107765,"oslo","Pentecost Eve",8.38
"2021-05-23",1149.36830427892,"oslo","Pentecost",9.29
"2021-05-24",1149.07258320127,"oslo","Pentecost Monday",9.02
"2021-05-25",1149.05705229794,"oslo",NA,9.9
"2021-05-26",1148.67702060222,"oslo",NA,9.9
"2021-05-27",1149.30079239303,"oslo",NA,11.04
"2021-05-28",1164.18985736926,"oslo",NA,14.85
"2021-05-29",1165.18668779715,"oslo",NA,16.98
"2021-05-30",1150.07004754358,"oslo",NA,18.71
"2021-05-31",1157.51505546751,"oslo",NA,19.39
"2021-06-01",1160.03613312203,"oslo",NA,17.83
"2021-06-02",1160.09001584786,"oslo",NA,16.83
"2021-06-03",1152.39968304279,"oslo",NA,17.23
"2021-06-04",1166.92329635499,"oslo",NA,17.72
"2021-06-05",1167.32900158479,"oslo",NA,19.15
"2021-06-06",1151.71885895404,"oslo",NA,18.42
"2021-06-07",1150.57781299525,"oslo","Dissolution of the Union Between Norway and Sweden",17.62
"2021-06-08",1150.98700475436,"oslo",NA,16.91
"2021-06-09",1150.60316957211,"oslo",NA,17.75
"2021-06-10",1150.89477020602,"oslo",NA,17.54
"2021-06-11",1165.90269413629,"oslo",NA,16.77
"2021-06-12",1166.32171156894,"oslo",NA,15.62
"2021-06-13",1150.60475435816,"oslo",NA,15.38
"2021-06-14",1151.11727416799,"oslo",NA,14.25
"2021-06-15",1151.50491283677,"oslo",NA,15.11
"2021-06-16",1151.0206022187,"oslo",NA,13.83
"2021-06-17",1151.71030110935,"oslo",NA,17.87
"2021-06-18",1167.21870047544,"oslo",NA,19.08
"2021-06-19",1167.08557844691,"oslo",NA,15.21
"2021-06-20",1151.47290015848,"oslo",NA,14.5
"2021-06-21",1152.22408874802,"oslo","June Solstice",14.46
"2021-06-22",1151.96925515055,"oslo",NA,13.75
"2021-06-23",1152.7616481775,"oslo","Midsummer Eve",17.15
"2021-06-24",1153.55372424723,"oslo","Saint John's Day",16.91
"2021-06-25",1168.1410459588,"oslo",NA,16.43
"2021-06-26",1168.89635499208,"oslo",NA,19.02
"2021-06-27",1161.30142630745,"oslo",NA,16.85
"2021-06-28",1160.83866877971,"oslo",NA,16.6
"2021-06-29",1160.87797147385,"oslo",NA,16.74
"2021-06-30",1160.60380348653,"oslo",NA,16.54
"2021-07-01",1163.13946117274,"oslo",NA,18.6
"2021-03-28",1195.05501782985,"oslo","Palm Sunday",2.28
"2021-03-28",1195.05501782985,"oslo","Start of Daylight Saving Time",2.28
"2021-07-02",1178.16228209192,"oslo",NA,20.64
"2021-07-03",1178.55562599049,"oslo",NA,22.39
"2021-07-04",1163.03391442155,"oslo","Queen Sonja's Day",19.47
"2021-07-05",1162.84469096672,"oslo",NA,19.33
"2021-07-06",1163.04849445325,"oslo",NA,18.63
"2021-07-07",1163.34453248811,"oslo",NA,17.29
"2021-07-08",1163.59841521395,"oslo",NA,17.73
"2021-07-09",1177.91917591125,"oslo",NA,16.98
"2021-07-10",1178.75499207607,"oslo",NA,15.71
"2021-07-11",1163.929318542,"oslo",NA,17.96
"2021-07-12",1163.96386687797,"oslo",NA,17.94
"2021-07-13",1164.17812995246,"oslo",NA,20.21
"2021-07-14",1164.10110935024,"oslo",NA,19.27
"2021-07-15",1164.44215530903,"oslo",NA,22.31
"2021-07-16",1179.10998415214,"oslo",NA,20.61
"2021-07-17",1178.82884310618,"oslo",NA,21.28
"2021-07-18",1164.49160063391,"oslo",NA,17.35
"2021-07-19",1164.01584786054,"oslo",NA,16.75
"2021-07-20",1163.89001584786,"oslo","Crown Prince Haakon's Day",18.54
"2021-07-21",1163.66719492868,"oslo",NA,16.79
"2021-07-22",1164.16830427892,"oslo",NA,20.62
"2021-07-23",1178.75023771791,"oslo",NA,19.13
"2021-07-24",1180.85229793978,"oslo",NA,20.83
"2021-07-25",1169.69857369255,"oslo",NA,21.67
"2021-07-26",1170.07036450079,"oslo",NA,20.1
"2021-07-27",1170.75213946117,"oslo",NA,17.36
"2021-07-28",1170.72709984152,"oslo",NA,17.33
"2021-07-29",1170.95309033281,"oslo","Saint Olaf's Day",15
"2021-07-30",1185.61331220285,"oslo",NA,18.29
"2021-07-31",1186.35182250396,"oslo",NA,14.52
"2021-08-01",1171.24310618067,"oslo",NA,13.48
"2021-08-02",1170.24817749604,"oslo",NA,13.4
"2021-08-03",1171.44152139461,"oslo",NA,12.85
"2021-08-04",1171.31790808241,"oslo",NA,14.73
"2021-08-05",1171.67987321712,"oslo",NA,14.77
"2021-08-06",1186.92139461173,"oslo",NA,16.06
"2021-08-07",1187.03866877971,"oslo",NA,15.04
"2021-08-08",1172.1030110935,"oslo",NA,16.17
"2021-08-09",1169.79809825674,"oslo",NA,16.18
"2021-08-10",1169.99492868463,"oslo",NA,17.04
"2021-08-11",1169.83676703645,"oslo",NA,16.11
"2021-08-12",1170.09730586371,"oslo",NA,16.29
"2021-08-13",1185.28906497623,"oslo",NA,16.21
"2021-08-14",1185.35309033281,"oslo",NA,14.22
"2021-08-15",1169.69286846276,"oslo",NA,14.17
"2021-08-16",1169.11980982567,"oslo",NA,14.4
"2021-08-17",1169.33153724247,"oslo",NA,15.25
"2021-08-18",1169.31410459588,"oslo",NA,15.08
"2021-08-19",1170.04912836767,"oslo","Crown Princess Mette-Marit's Day",14.48
"2021-08-20",1185.32741679873,"oslo",NA,13.38
"2021-08-21",1185.53597464342,"oslo",NA,13.04
"2021-08-22",1169.43328050713,"oslo",NA,13.15
"2021-08-23",1168.25261489699,"oslo",NA,14.74
"2021-08-24",1168.24944532488,"oslo",NA,14.94
"2021-08-25",1168.61014263074,"oslo",NA,15.94
"2021-08-26",1169.2351822504,"oslo",NA,13.13
"2021-08-27",1184.02377179081,"oslo",NA,13.92
"2021-08-28",1184.52678288431,"oslo",NA,16.04
"2021-08-29",1169.18129952456,"oslo",NA,16.79
"2021-08-30",1168.50047543582,"oslo",NA,16.33
"2021-08-31",1168.52741679873,"oslo",NA,15.91
"2021-09-01",1166.65800316957,"oslo",NA,15.96
"2021-09-02",1167.12963549921,"oslo",NA,16.98
"2021-09-03",1182.3705229794,"oslo",NA,11.96
"2021-09-04",1182.69318541997,"oslo",NA,10.67
"2021-09-05",1167.20507131537,"oslo",NA,11.6
"2021-09-06",1166.7854199683,"oslo",NA,12.25
"2021-09-07",1166.76259904913,"oslo",NA,15.15
"2021-09-08",1166.83042789223,"oslo",NA,18.54
"2021-09-09",1167.10839936609,"oslo",NA,17.75
"2021-09-10",1182.8589540412,"oslo",NA,16.26
"2021-09-11",1182.91790808241,"oslo",NA,15
"2021-09-12",1167.65451664025,"oslo",NA,14.33
"2021-09-13",1166.97115689382,"oslo",NA,11.56
"2021-09-14",1166.94326465927,"oslo",NA,10.34
"2021-09-15",1167.01996830428,"oslo",NA,11.49
"2021-09-16",1167.78288431062,"oslo",NA,9.94
"2021-09-17",1182.10110935024,"oslo",NA,8.77
"2021-09-18",1182.14389857369,"oslo",NA,9.17
"2021-09-19",1167.91727416799,"oslo",NA,8.85
"2021-09-20",1167.57717908082,"oslo",NA,7.71
"2021-09-21",1167.58510301109,"oslo",NA,10.62
"2021-09-22",1167.80380348653,"oslo","September Equinox",12
"2021-09-23",1168.38573692551,"oslo",NA,11.22
"2021-09-24",1182.7175911252,"oslo",NA,8.49
"2021-09-25",1182.85324881141,"oslo",NA,11.04
"2021-09-26",1168.40855784469,"oslo",NA,9.46
"2021-09-27",1168.12329635499,"oslo",NA,10.64
"2021-09-28",1168.18858954041,"oslo",NA,11.71
"2021-09-29",1168.21806656101,"oslo",NA,10.04
"2021-09-30",1168.54263074485,"oslo",NA,9.64
"2021-10-01",1180.34072900158,"oslo",NA,10.74
"2021-10-02",1180.40221870048,"oslo",NA,10.94
"2021-10-03",1166.00158478605,"oslo",NA,11.45
"2021-10-04",1165.76418383518,"oslo",NA,11.31
"2021-10-05",1165.63803486529,"oslo",NA,10.9
"2021-10-06",1165.67733755943,"oslo",NA,9.23
"2021-10-07",1166.04500792393,"oslo",NA,9.9
"2021-10-08",1180.3058637084,"oslo",NA,12.41
"2021-10-09",1180.37717908082,"oslo",NA,12.11
"2021-10-10",1165.77622820919,"oslo",NA,9.6
"2021-10-11",1165.42599049128,"oslo",NA,5.69
"2021-10-12",1165.65261489699,"oslo",NA,4.62
"2021-10-13",1165.56450079239,"oslo",NA,2.92
"2021-10-14",1166.04976228209,"oslo",NA,8.5
"2021-10-15",1180.36291600634,"oslo",NA,7.06
"2021-10-16",1180.43613312203,"oslo",NA,5.58
"2021-10-17",1165.94389857369,"oslo",NA,1.77
"2021-10-18",1165.43708399366,"oslo",NA,0.85
"2021-10-19",1165.40538827258,"oslo",NA,0.77
"2021-10-20",1165.44690966719,"oslo",NA,6.81
"2021-10-21",1166.10491283677,"oslo",NA,6.12
"2021-10-22",1180.42789223455,"oslo",NA,5.09
"2021-10-23",1180.3264659271,"oslo",NA,4.65
"2021-10-24",1165.76608557845,"oslo","United Nation's Day",7.6
"2021-10-25",1165.22789223455,"oslo","Repentance Day",9.02
"2021-10-26",1165.2117274168,"oslo",NA,6.54
"2021-10-27",1165.32012678288,"oslo",NA,9.18
"2021-10-28",1165.37844690967,"oslo",NA,10.83
"2021-10-29",1179.70427892235,"oslo",NA,10.06
"2021-10-30",1180.27575277338,"oslo",NA,9.42
"2021-10-31",1166.36925515055,"oslo","End of Daylight Saving Time",8.28
"2021-10-31",1166.36925515055,"oslo","Halloween",8.28
"2021-11-01",1165.40221870048,"oslo","All Saints' Day",8.85
"2021-11-02",1165.49064976228,"oslo",NA,7.77
"2021-11-03",1165.52393026941,"oslo",NA,5.35
"2021-11-04",1165.76006339144,"oslo",NA,3.13
"2021-11-05",1180.06814580032,"oslo",NA,-0.77
"2021-11-06",1179.88462757528,"oslo",NA,1.36
"2021-11-07",1165.69064976228,"oslo",NA,1.67
"2021-11-08",1165.46307448494,"oslo",NA,0.52
"2021-11-09",1165.43296354992,"oslo",NA,5.17
"2021-11-10",1165.46529318542,"oslo",NA,4.73
"2021-11-11",1165.70427892235,"oslo",NA,3.77
"2021-11-12",1179.89381933439,"oslo",NA,0.23
"2021-11-13",1179.86022187005,"oslo",NA,1.46
"2021-11-14",1165.83549920761,"oslo","Father's Day",-0.85
"2021-11-15",1165.58320126783,"oslo",NA,2.91
"2021-11-16",1165.56576862124,"oslo",NA,6.65
"2021-11-17",1165.60633914422,"oslo",NA,4.35
"2021-11-18",1165.84627575277,"oslo",NA,-0.23
"2021-11-19",1180.03708399366,"oslo",NA,6.12
"2021-11-20",1180.0145800317,"oslo",NA,3.1
"2021-11-21",1165.8557844691,"oslo",NA,-0.02
"2021-11-22",1165.64976228209,"oslo",NA,-2.91
"2021-11-23",1165.61236133122,"oslo",NA,-1.12
"2021-11-24",1165.66244057052,"oslo",NA,4.77
"2021-11-25",1165.90364500792,"oslo",NA,-1.56
"2021-11-26",1180.08431061807,"oslo",NA,-5.85
"2021-11-27",1179.9058637084,"oslo",NA,-6.52
"2021-11-28",1165.72234548336,"oslo","First Sunday of Advent",-5.93
"2021-11-29",1165.50396196513,"oslo",NA,-9.31
"2021-11-30",1165.48431061807,"oslo",NA,-8.42
"2021-12-01",1165.97115689382,"oslo",NA,-11.67
"2021-12-02",1166.20633914422,"oslo",NA,-10.25
"2021-12-03",1180.38922345483,"oslo",NA,-11.88
"2021-12-04",1180.45229793978,"oslo",NA,-7.96
"2021-12-05",1166.29160063391,"oslo","Second Sunday of Advent",-8.31
"2021-12-06",1165.88874801902,"oslo",NA,-11.5
"2021-12-07",1165.84849445325,"oslo",NA,-11.12
"2021-12-08",1165.88177496038,"oslo",NA,-6.02
"2021-12-09",1165.96133122029,"oslo",NA,-2.6
"2021-12-10",1180.14263074485,"oslo",NA,-2.11
"2021-12-11",1180.21109350238,"oslo",NA,-0.13
"2021-12-12",1166.37844690967,"oslo","Third Sunday of Advent",-0.21
"2021-12-13",1166.16354992076,"oslo",NA,0.72
"2021-12-14",1166.14833597464,"oslo",NA,-0.11
"2021-12-15",1166.19587955626,"oslo",NA,2.46
"2021-12-16",1165.95277337559,"oslo",NA,4.15
"2021-12-17",1180.19144215531,"oslo",NA,-2.47
"2021-12-18",1180.39461172742,"oslo",NA,2.38
"2021-12-19",1166.36006339144,"oslo","Fourth Sunday of Advent",1.73
"2021-12-20",1166.33470681458,"oslo",NA,-1.27
"2021-12-21",1166.29381933439,"oslo","December Solstice",-6.23
"2021-12-22",1166.42123613312,"oslo",NA,-3.28
"2021-12-23",1166.7648177496,"oslo",NA,-5.62
"2021-12-24",1181.06624405705,"oslo","Christmas Eve",-7.7
"2021-12-25",1181.15689381933,"oslo","Christmas Day",-4.73
"2021-12-26",1166.95847860539,"oslo","Boxing Day",-8.09
"2021-12-27",1166.79746434231,"oslo",NA,-12.91
"2021-12-28",1167.0735340729,"oslo",NA,-6.4
"2021-12-29",1167.43549920761,"oslo",NA,-8.08
"2021-12-30",1168.6412044374,"oslo",NA,-3.27
"2021-12-31",1183.04564183835,"oslo","New Year's Eve",-4.68
"2022-01-01",1180.59904912837,"oslo",NA,-6.33
"2022-01-02",1165.89793977813,"oslo",NA,-1.35
"2022-01-03",1164.99080824089,"oslo",NA,-1.12
"2022-01-04",1164.8145800317,"oslo",NA,-5.46
"2022-01-05",1164.8557844691,"oslo",NA,-3.96
"2022-01-06",1164.94896988906,"oslo",NA,-9.83
"2022-01-07",1179.17242472266,"oslo",NA,-7.35
"2022-01-08",1179.2145800317,"oslo",NA,-4.94
"2022-01-09",1165.56354992076,"oslo",NA,-3.11
"2022-01-10",1166.82377179081,"oslo",NA,-3
"2022-01-11",1166.78922345483,"oslo",NA,0.04
"2022-01-12",1166.84278922345,"oslo",NA,0.5
"2022-01-13",1165.62725832013,"oslo",NA,5.62
"2022-01-14",1179.52171156894,"oslo",NA,2.98
"2022-01-15",1179.57242472266,"oslo",NA,-4.96
"2022-01-16",1165.19366085578,"oslo",NA,-1.11
"2022-01-17",1164.85071315372,"oslo",NA,-0.81
"2022-01-18",1164.66814580032,"oslo",NA,-4.17
"2022-01-19",1164.70998415214,"oslo",NA,1.1
"2022-01-20",1164.78351822504,"oslo",NA,-2.13
"2022-01-21",1179.01521394612,"oslo",NA,-2.6
"2022-01-22",1179.05451664025,"oslo",NA,-3.57
"2022-01-23",1164.91061806656,"oslo",NA,-4.13
"2022-01-24",1164.70618066561,"oslo",NA,-2.3
"2022-01-25",1164.66877971474,"oslo",NA,-4.8
"2022-01-26",1164.6145800317,"oslo",NA,2.13
"2022-01-27",1164.69762282092,"oslo",NA,3.12
"2022-01-28",1178.92266244057,"oslo",NA,0.1
"2022-01-29",1178.9587955626,"oslo",NA,3.19
"2022-01-30",1164.82503961965,"oslo",NA,0.98
"2022-01-31",1164.45546751189,"oslo",NA,-8.09
"2022-02-01",1164.31030110935,"oslo",NA,-8.02
"2022-02-02",1164.35530903328,"oslo",NA,-9.08
"2022-02-03",1164.66973058637,"oslo",NA,-8.31
"2022-02-04",1178.90618066561,"oslo",NA,-0.81
"2022-02-05",1178.94865293185,"oslo",NA,-1.06
"2022-02-06",1164.56513470681,"oslo",NA,-1.46
"2022-02-07",1164.38288431062,"oslo",NA,-0.06
"2022-02-08",1164.35784469097,"oslo",NA,1.81
"2022-02-09",1164.41901743265,"oslo",NA,1.19
"2022-02-10",1164.50522979398,"oslo",NA,0.56
"2022-02-11",1178.7175911252,"oslo",NA,-2.89
"2022-02-12",1178.76038034865,"oslo",NA,1.06
"2022-02-13",1164.84754358162,"oslo",NA,3.29
"2022-02-14",1164.87099841521,"oslo",NA,0.77
"2022-02-15",1164.84912836767,"oslo",NA,0.56
"2022-02-16",1164.90681458003,"oslo",NA,0.08
"2022-02-17",1164.99556259905,"oslo",NA,-0.92
"2022-02-18",1179.02884310618,"oslo",NA,-1.64
"2022-02-19",1178.85863708399,"oslo",NA,-3.45
"2022-02-20",1164.75721077655,"oslo",NA,-4.33
"2022-02-21",1164.5765451664,"oslo",NA,-1.6
"2022-02-22",1164.57686212361,"oslo",NA,-3.79
"2022-02-23",1164.86592709984,"oslo",NA,-0.36
"2022-02-24",1165.04057052298,"oslo",NA,0.67
"2022-02-25",1179.4500792393,"oslo",NA,-1.73
"2022-02-26",1179.77908082409,"oslo",NA,-2.17
"2022-02-27",1165.66561014263,"oslo",NA,2.39
